Player ID,Year,Player,Pos,Age,Tm,G,Season,TS%,DRB%,AST%,STL%,BLK%,TOV%,USG%,WS/48,OBPM,DBPM,deltaWS,GS%,3PA/48,2PA/48,PF/48,MP/Game
fostegr01,2000,Greg Foster,PF,31,SEA,60.0,1999-00,0.43,14.1,8.7,0.7,1.8,10.6,16.3,0.007,-5.2,-0.3,0.30000000000000004,0.08333333333333333,1.0027855153203342,13.972144846796656,7.01949860724234,11.966666666666667
fostegr01,2001,Greg Foster,C,32,LAL,62.0,2000-01,0.449,20.6,10.8,1.0,1.9,15.2,16.3,0.044,-4.1,-0.2,-0.4,0.12903225806451613,0.957871396895787,13.197339246119736,8.08869179600887,7.274193548387097
fosteje01,2001,Jeff Foster,C,24,IND,71.0,2000-01,0.492,23.4,4.6,1.8,1.7,17.0,12.4,0.113,-1.9,-0.2,1.5,0.1267605633802817,0.2916666666666667,8.583333333333334,6.333333333333334,16.225352112676056
fosteje01,2002,Jeff Foster,C,25,IND,82.0,2001-02,0.493,21.6,6.1,2.1,1.5,14.3,14.0,0.113,-1.7,0.3,-2.6,0.5853658536585366,0.40313549832026874,10.18589025755879,6.235162374020157,21.78048780487805
fosteje01,2003,Jeff Foster,C,26,IND,77.0,2002-03,0.394,22.0,9.8,1.8,1.9,14.2,13.5,0.098,-2.0,0.2,6.700000000000001,0.025974025974025976,0.11970074812967581,10.53366583541147,6.164588528678304,10.415584415584416
fosteje01,2004,Jeff Foster,C,27,IND,82.0,2003-04,0.578,22.0,5.5,2.0,1.1,12.3,11.8,0.202,0.8,0.5,-2.9000000000000004,0.9634146341463414,0.0979092299847017,8.7628760836308,4.626211116777155,23.914634146341463
fosteje01,2005,Jeff Foster,C,28,IND,61.0,2004-05,0.551,25.4,4.8,1.6,0.6,12.5,13.3,0.162,0.2,-0.4,0.2999999999999998,0.7049180327868853,0.15056461731493098,9.606022584692598,5.601003764115433,26.131147540983605
fosteje01,2006,Jeff Foster,C,29,IND,63.0,2005-06,0.581,24.8,5.1,1.4,1.2,16.7,11.3,0.174,-0.3,0.4,-1.2000000000000002,0.5873015873015873,0.12144212523719165,7.468690702087287,5.798861480075901,25.095238095238095
fosteje01,2007,Jeff Foster,C,30,IND,75.0,2006-07,0.513,24.1,5.0,1.9,1.6,18.2,9.9,0.124,-1.2,0.3,2.0,0.5733333333333334,0.027586206896551724,7.144827586206897,5.572413793103449,23.2
fosteje01,2008,Jeff Foster,C,31,IND,77.0,2007-08,0.568,23.8,10.1,1.5,1.3,12.4,11.5,0.165,0.3,0.2,-2.3,0.6753246753246753,0.07643312101910829,9.426751592356688,5.630573248407643,24.467532467532468
fosteje01,2009,Jeff Foster,C,32,IND,74.0,2008-09,0.542,17.8,9.9,1.4,2.0,17.4,12.0,0.111,-1.2,0.6,-1.2000000000000002,0.35135135135135137,0.1838074398249453,9.085339168490153,6.013129102844639,24.7027027027027
fostero01,1984,Rod Foster,PG,23,PHO,80.0,1983-84,0.512,6.7,16.2,1.8,0.4,14.3,21.8,0.054,-2.1,-0.9,-0.7000000000000001,0.425,2.831460674157303,16.719101123595507,6.5056179775280905,17.8
fostero01,1985,Rod Foster,PG,24,PHO,79.0,1984-85,0.508,4.5,21.1,2.2,0.0,14.6,24.8,0.034,-1.9,-0.9,-1.2,0.012658227848101266,4.5887708649468895,18.573596358118362,6.227617602427921,16.68354430379747
fournev01,2014,Evan Fournier,SG,21,DEN,76.0,2013-14,0.533,12.1,11.6,1.1,0.3,14.3,19.7,0.043,-2.0,-0.9,0.7000000000000002,0.05263157894736842,7.568862275449102,9.80439121756487,5.716566866267465,19.776315789473685
fournev01,2015,Evan Fournier,SG,22,ORL,58.0,2014-15,0.546,8.7,11.5,1.2,0.1,11.4,19.7,0.059,-0.5,-1.3,3.6,0.5517241379310345,6.5021071643588195,10.114388922335941,3.3521974714027696,28.637931034482758
fournev01,2016,Evan Fournier,SF,23,ORL,79.0,2015-16,0.587,8.4,12.8,1.9,0.1,11.4,20.1,0.106,0.1,-0.5,-2.9000000000000004,0.8987341772151899,7.295401402961808,10.08261886204209,4.0031176929072485,32.48101265822785
fournev01,2017,Evan Fournier,SG,24,ORL,68.0,2016-17,0.555,8.3,14.8,1.5,0.1,11.8,23.5,0.059,-0.2,-1.1,0.5,0.9705882352941176,7.735004476275739,12.24709042076992,3.8675022381378694,32.85294117647059
fournev01,2018,Evan Fournier,SF,25,ORL,57.0,2017-18,0.577,9.5,14.8,1.3,0.7,9.8,23.3,0.087,0.8,-1.4,-0.09999999999999964,1.0,8.753402286336417,12.202504082743605,3.6058791507893306,32.228070175438596
fowlktr01,2002,Tremaine Fowlkes,SF,25,LAC,22.0,2001-02,0.477,10.4,7.3,1.7,0.2,14.3,11.9,0.071,-2.5,0.0,0.7,0.7727272727272727,0.0,8.956268221574344,5.457725947521865,15.590909090909092
fowlktr01,2003,Tremaine Fowlkes,SF,26,LAC,37.0,2002-03,0.533,12.2,6.5,2.3,0.2,11.5,13.7,0.102,-1.3,0.5,-0.7999999999999999,0.2702702702702703,0.7539267015706805,9.968586387434554,5.277486910994765,15.486486486486486
fowlktr01,2004,Tremaine Fowlkes,SF,27,DET,36.0,2003-04,0.393,15.3,8.4,1.9,0.9,17.7,12.2,0.068,-4.9,2.2,-0.4,0.0,1.471264367816092,7.35632183908046,6.804597701149426,7.25
foxde01,2018,De'Aaron Fox,PG,20,SAC,73.0,2017-18,0.478,10.0,24.6,1.7,0.9,16.4,23.4,-0.014,-2.7,-1.5,6.199999999999999,0.821917808219178,3.6248766041461007,15.257650542941757,3.861796643632774,27.753424657534246
foxri01,1992,Rick Fox,SF,22,BOS,81.0,1991-92,0.531,10.1,11.1,2.5,1.2,16.9,20.4,0.073,-2.6,1.0,-0.19999999999999973,0.06172839506172839,2.188925081433225,14.228013029315962,7.192182410423453,18.950617283950617
foxri01,1993,Rick Fox,SF,23,BOS,71.0,1992-93,0.534,10.8,14.9,2.9,1.2,15.4,20.1,0.092,-0.9,1.3,1.1,0.19718309859154928,1.0203327171903882,15.837338262476894,5.900184842883549,15.23943661971831
foxri01,1994,Rick Fox,SF,24,BOS,82.0,1993-94,0.535,13.5,15.3,1.9,1.6,16.0,20.4,0.073,-0.4,0.2,-0.40000000000000036,0.6463414634146342,2.290076335877863,14.381679389312978,5.587786259541985,25.5609756097561
foxri01,1995,Rick Fox,SF,25,BOS,53.0,1994-95,0.573,10.6,20.9,2.6,1.3,16.1,20.1,0.128,1.1,0.8,2.3,0.1320754716981132,3.4648700673724733,12.750721847930704,7.114533205004813,19.60377358490566
foxri01,1996,Rick Fox,SF,26,BOS,81.0,1995-96,0.547,13.0,22.6,2.2,1.1,17.2,20.9,0.095,1.2,0.2,0.10000000000000053,1.0,5.0448222565687795,12.16692426584235,5.378670788253477,31.950617283950617
foxri01,1997,Rick Fox,SF,27,BOS,76.0,1996-97,0.551,13.2,17.8,3.2,1.1,14.3,20.1,0.094,1.0,0.7,0.09999999999999964,0.9868421052631579,5.0354716981132075,12.172075471698111,5.053584905660378,34.86842105263158
foxri01,1998,Rick Fox,SF,28,LAL,82.0,1997-98,0.564,11.4,15.5,1.9,1.2,18.7,17.5,0.093,-0.8,0.3,-2.348,1.0,4.695459579180509,8.965669988925804,5.475083056478406,33.03658536585366
foxri01,1999,Rick Fox,SF,29,LAL,72.16,1998-99,0.534,7.6,15.5,1.6,0.8,13.2,20.3,0.14923999999999998,-0.3,-1.0,0.24800000000000022,0.022727272727272728,4.830508474576271,11.949152542372882,5.796610169491525,21.454545454545453
foxri01,2000,Rick Fox,SF,30,LAL,82.0,1999-00,0.502,9.7,14.4,1.8,1.2,14.0,18.5,0.104,-1.6,0.9,1.8999999999999995,0.012195121951219513,5.89816700610998,10.329938900203665,6.615071283095723,17.963414634146343
foxri01,2001,Rick Fox,SF,31,LAL,82.0,2000-01,0.562,11.9,17.4,1.6,0.9,16.3,16.3,0.107,0.8,-0.3,-0.7999999999999998,0.9390243902439024,6.2854648625054566,7.249236141422959,4.714098646879092,27.9390243902439
foxri01,2002,Rick Fox,SF,32,LAL,82.0,2001-02,0.502,14.3,18.1,1.5,0.7,17.0,15.2,0.091,-1.4,0.6,-0.6999999999999997,1.0,4.361730013106159,8.325032765399738,5.116644823066841,27.914634146341463
foyera01,2007,Randy Foye,PG,23,MIN,82.0,2006-07,0.536,10.5,20.9,1.5,0.9,16.4,22.9,0.058,-0.3,-0.6,-1.1999999999999997,0.14634146341463414,4.725918041511442,12.926024481106973,4.700372538584353,22.914634146341463
foyera01,2008,Randy Foye,PG,24,MIN,39.0,2007-08,0.52,10.9,20.9,1.5,0.2,13.9,20.4,0.042,-0.6,-1.6,2.0,0.7948717948717948,5.6425734710087365,11.971405877680699,3.888800635424941,32.282051282051285
foyera01,2009,Randy Foye,SG,25,MIN,70.0,2008-09,0.517,8.8,20.5,1.5,0.8,12.0,22.6,0.059,0.1,-0.9,-0.8999999999999999,0.8714285714285714,5.927826784282278,12.952686447473937,3.8684843624699283,35.628571428571426
foyera01,2010,Randy Foye,PG,26,WAS,70.0,2009-10,0.516,8.0,22.6,1.0,0.5,12.1,21.1,0.064,0.0,-1.2,-0.5000000000000002,0.5428571428571428,5.2405518896220755,12.583083383323334,3.5416916616676666,23.814285714285713
foyera01,2011,Randy Foye,SG,27,LAC,63.0,2010-11,0.516,6.7,17.5,1.6,1.1,13.7,19.9,0.051,-1.1,-0.7,2.2757575757575763,0.38095238095238093,6.715667311411992,9.717601547388782,3.7756286266924564,24.61904761904762
foyera01,2012,Randy Foye,SG,28,LAC,80.75757575757576,2011-12,0.522,8.1,14.2,1.5,1.2,9.7,20.7,0.1143030303030303,1.1,-0.9,-0.27575757575757587,0.7384615384615384,9.388822829964326,8.989298454221165,3.7098692033293696,25.876923076923077
foyera01,2013,Randy Foye,SG,29,UTA,82.0,2012-13,0.55,5.8,11.7,1.5,0.9,10.3,18.1,0.08,0.1,-0.7,0.8999999999999995,0.8780487804878049,9.262783459315251,6.488216985326813,4.055135615829258,27.426829268292682
foyera01,2014,Randy Foye,SG,30,DEN,81.0,2013-14,0.558,8.5,17.7,1.3,1.2,13.2,18.8,0.089,0.9,-0.3,-4.199999999999999,0.9629629629629629,9.619315895372234,7.282092555331992,3.9597585513078473,30.679012345679013
foyera01,2016,Randy Foye,SG,32,TOT,81.0,2015-16,0.461,8.8,14.1,1.2,1.4,14.3,15.9,0.012,-2.7,-0.5,-0.2,0.09876543209876543,7.30816077953715,6.781973203410475,3.8294762484774667,20.271604938271604
foylead01,1998,Adonal Foyle,C,22,GSW,55.0,1997-98,0.418,18.6,3.5,1.0,5.4,20.2,16.4,-0.009,-5.9,0.5,1.9040000000000001,0.01818181818181818,0.07317073170731708,12.365853658536587,6.878048780487804,11.927272727272728
foylead01,1999,Adonal Foyle,C,23,GSW,72.16,1998-99,0.45,20.5,4.7,1.3,5.2,17.8,12.6,0.14267999999999997,-2.8,1.5,0.09599999999999986,0.0,0.0,9.45928338762215,7.035830618892509,13.954545454545453
foylead01,2000,Adonal Foyle,C,24,GSW,76.0,1999-00,0.5,16.9,4.0,0.8,5.8,14.5,12.5,0.055,-2.8,-0.1,-1.2,0.7763157894736842,0.0,11.027811366384523,6.326481257557436,21.763157894736842
foylead01,2001,Adonal Foyle,C,25,GSW,58.0,2000-01,0.422,19.7,5.2,1.1,7.6,16.3,14.0,0.022,-3.6,0.8,0.5,0.6379310344827587,0.0,12.354152367879202,4.480439258750858,25.120689655172413
foylead01,2002,Adonal Foyle,C,26,GSW,79.0,2001-02,0.445,17.3,4.3,1.2,7.7,15.1,14.2,0.039,-3.0,1.0,2.8,0.45569620253164556,0.0,12.444444444444443,5.785858585858586,18.79746835443038
foylead01,2003,Adonal Foyle,C,27,GSW,82.0,2002-03,0.563,18.5,3.1,1.1,7.6,15.7,11.0,0.106,-0.7,1.7,-2.9,0.0,0.026860660324566313,9.24006715165081,5.748181309457191,21.79268292682927
foylead01,2004,Adonal Foyle,C,28,GSW,44.0,2003-04,0.471,22.3,4.8,0.6,5.8,12.6,13.4,0.093,-2.3,1.2,2.3,0.18181818181818182,0.0,10.909090909090908,5.706293706293707,13.0
foylead01,2005,Adonal Foyle,C,29,GSW,78.0,2004-05,0.514,17.7,4.9,0.8,6.7,14.5,10.4,0.096,-2.8,1.7,-0.6000000000000001,0.6410256410256411,0.0,8.781176470588235,5.675294117647059,21.794871794871796
foylead01,2006,Adonal Foyle,C,30,GSW,77.0,2005-06,0.524,17.6,2.8,1.2,5.1,19.5,10.0,0.075,-3.4,1.7,-1.7999999999999998,0.935064935064935,0.0,7.894736842105264,5.657894736842105,23.68831168831169
foylead01,2007,Adonal Foyle,C,31,GSW,48.0,2006-07,0.557,17.7,5.5,1.1,8.0,19.3,10.7,0.104,-2.3,1.6,0.30000000000000004,0.125,0.0,8.589473684210526,6.164210526315789,9.895833333333334
foylead01,2008,Adonal Foyle,C,32,ORL,82.0,2007-08,0.464,19.6,3.4,1.1,4.2,16.0,11.8,0.08,-3.1,1.2,-1.0,0.0,0.0,9.488372093023255,5.829457364341085,9.439024390243903
frahmri01,2004,Richie Frahm,SF,26,SEA,54.0,2003-04,0.608,11.0,8.4,1.8,0.6,4.4,15.5,0.152,1.9,-0.6,-0.5,0.0,9.415778251599146,4.810234541577826,5.117270788912579,8.685185185185185
frahmri01,2005,Richie Frahm,SG,27,POR,43.0,2004-05,0.543,9.8,9.7,1.6,0.6,8.5,15.2,0.097,0.4,-0.7,-0.5,0.0,7.695390781563126,5.771543086172344,3.3667334669338675,11.604651162790697
frahmri01,2006,Richie Frahm,SG,28,TOT,33.0,2005-06,0.517,10.2,10.2,0.6,0.4,7.1,15.6,0.071,-1.4,-0.8,-0.7,0.0,9.82456140350877,4.2105263157894735,4.2105263157894735,10.363636363636363
francst01,2000,Steve Francis,PG,22,HOU,77.0,1999-00,0.543,10.2,31.6,2.2,0.7,19.3,25.0,0.111,2.7,-0.6,5.799999999999999,1.0,5.360230547550432,13.953890489913546,3.9942363112391934,36.05194805194805
francst01,2001,Steve Francis,PG,23,HOU,80.0,2000-01,0.563,12.8,28.4,2.3,0.7,15.8,24.2,0.184,4.5,0.5,-7.799999999999999,0.9875,5.049467752035065,13.269881026925486,4.117720726361929,39.925
francst01,2002,Steve Francis,PG,24,HOU,57.0,2001-02,0.517,14.8,29.1,1.6,0.7,15.6,28.0,0.091,2.5,-0.8,6.699999999999999,0.9824561403508771,4.302176696542894,16.327784891165173,3.523687580025608,41.10526315789474
francst01,2003,Steve Francis,PG,25,HOU,81.0,2002-03,0.541,11.5,28.0,2.3,0.9,16.0,26.1,0.16,3.4,0.3,-4.0,1.0,3.471971066907776,15.508137432188065,3.631103074141049,40.96296296296296
francst01,2004,Steve Francis,PG,26,HOU,79.0,2003-04,0.501,11.1,28.3,2.4,0.8,18.3,24.0,0.107,0.5,0.9,-0.8999999999999995,1.0,3.757044458359424,13.029430181590483,3.8622417031934875,40.43037974683544
francst01,2005,Steve Francis,PG,27,ORL,78.0,2004-05,0.521,12.0,31.6,1.9,0.7,16.6,28.0,0.1,2.1,-0.9,-2.6,1.0,2.047011417058428,19.390194761584958,4.400268636668906,38.17948717948718
francst01,2006,Steve Francis,PG-SG,28,TOT,70.0,2005-06,0.534,10.9,24.6,1.7,0.6,18.5,22.6,0.073,0.7,-0.7,-0.7000000000000002,0.8571428571428571,1.6648558295027165,13.67989970748015,4.091934809862098,34.18571428571428
frankja01,2014,Jamaal Franklin,SG,22,MEM,21.0,2013-14,0.489,14.0,5.4,1.3,1.0,21.6,14.6,-0.002,-6.0,0.1,0.0,0.0,3.279503105590062,8.347826086956522,6.857142857142857,7.666666666666667
frankte01,1988,Tellis Frank,PF,22,GSW,78.0,1987-88,0.483,16.8,9.6,1.6,0.8,14.2,19.4,0.018,-3.9,-1.2,-0.5,0.3717948717948718,0.030056355666875388,16.95178459611772,8.025046963055729,20.474358974358974
frankte01,1989,Tellis Frank,PF,23,GSW,32.0,1988-89,0.472,14.2,7.7,2.6,1.4,20.4,22.0,0.017,-5.9,-0.5,1.9,0.0625,0.1959183673469388,17.63265306122449,11.559183673469388,7.65625
frankte01,1990,Tellis Frank,PF,24,MIA,77.0,1989-90,0.518,15.2,6.9,1.4,0.9,15.9,19.3,0.054,-3.2,-0.6,-1.7,0.5064935064935064,0.0,16.535754824063563,7.682179341657207,22.883116883116884
frankte01,1992,Tellis Frank,PF,26,MIN,10.0,1991-92,0.581,14.6,7.9,1.8,1.7,11.2,13.5,0.102,-2.0,1.3,0.8,0.0,0.0,11.314285714285713,8.228571428571428,14.0
fraziti01,2016,Tim Frazier,PG,25,TOT,51.0,2015-16,0.499,12.8,33.3,2.2,0.2,19.9,19.4,0.062,-1.5,-0.5,1.4,0.0392156862745098,3.1093117408906883,11.724696356275304,4.728744939271255,14.529411764705882
fraziti01,2017,Tim Frazier,PG,26,NOP,65.0,2016-17,0.504,9.7,31.4,1.8,0.3,18.0,16.3,0.075,-2.5,-0.2,-1.0,0.5384615384615384,4.028852459016393,8.687213114754098,4.186229508196721,23.46153846153846
fraziti01,2018,Tim Frazier,PG,27,WAS,59.0,2017-18,0.475,13.1,31.1,2.8,0.7,23.5,12.8,0.08,-2.8,1.8,0.6000000000000001,0.1864406779661017,3.20763723150358,6.644391408114558,5.556085918854415,14.203389830508474
fredean01,1989,Anthony Frederick,SF,24,IND,46.0,1988-89,0.543,8.7,9.8,2.2,1.1,19.5,23.2,0.025,-2.4,-0.6,-0.2,0.0,0.7667731629392971,18.40255591054313,9.047923322683706,6.804347826086956
fredean01,1991,Anthony Frederick,SF,26,SAC,35.0,1990-91,0.455,11.8,14.4,2.3,1.7,17.1,21.6,-0.001,-2.8,0.2,0.5,0.08571428571428572,0.0,16.976842105263156,5.052631578947368,13.571428571428571
fredeji01,2012,Jimmer Fredette,PG,22,SAC,75.78787878787878,2011-12,0.495,5.7,15.1,1.3,0.2,12.5,20.4,0.01490909090909091,-0.9,-2.5,0.7272727272727273,0.11475409836065575,9.134801762114536,9.726872246696034,3.0872246696035246,18.60655737704918
fredeji01,2013,Jimmer Fredette,SG,23,SAC,69.0,2012-13,0.546,6.4,15.9,1.6,0.2,13.1,23.9,0.052,1.1,-2.5,-0.30000000000000004,0.0,7.7435367114788,12.558428128231645,3.176835573940021,14.014492753623188
fredeji01,2014,Jimmer Fredette,SG,24,TOT,49.0,2013-14,0.578,9.7,22.2,1.4,0.5,16.9,24.3,0.078,2.0,-1.5,-0.6000000000000001,0.0,7.76878612716763,13.22543352601156,3.2369942196531793,10.591836734693878
fredeji01,2015,Jimmer Fredette,PG,25,NOP,50.0,2014-15,0.479,7.1,17.2,1.5,0.3,15.1,19.6,0.021,-3.6,-1.2,-0.2,0.0,4.5265225933202355,11.127701375245579,4.055009823182711,10.18
fredeji01,2016,Jimmer Fredette,SG,26,TOT,6.0,2015-16,0.625,0.0,7.7,2.8,0.0,21.7,22.8,0.0,-2.3,-0.3,-0.2,0.0,5.333333333333333,8.0,5.333333333333333,3.0
freeljo01,2013,Joel Freeland,PF,25,POR,51.0,2012-13,0.435,19.5,4.3,1.4,1.7,11.0,16.6,0.022,-4.7,-0.7,1.2,0.0196078431372549,0.0,14.28930817610063,6.7421383647798745,9.352941176470589
freeljo01,2014,Joel Freeland,C,26,POR,52.0,2013-14,0.498,17.6,7.1,0.7,2.1,15.5,12.4,0.093,-2.6,0.0,0.20000000000000018,0.0,0.13204951856946356,10.563961485557083,6.272352132049519,13.98076923076923
freewo01,1980,World B Free,SG,26,SDC,68.0,1979-80,0.544,4.7,18.0,1.5,0.7,10.8,32.7,0.148,4.9,-1.9,-0.5999999999999996,1.0,0.4642166344294004,28.428626692456483,3.620889748549323,38.01470588235294
freewo01,1981,World B Free,SG,27,GSW,65.0,1980-81,0.542,5.3,22.3,1.7,0.3,11.9,27.4,0.15,2.9,-1.4,-0.5,0.2,0.6278481012658228,22.80506329113924,3.7063291139240504,36.46153846153846
freewo01,1982,World B Free,SG,28,GSW,78.0,1981-82,0.515,5.2,21.7,1.2,0.2,10.7,28.0,0.118,2.4,-1.9,-1.2000000000000002,1.0,0.9613733905579399,23.965665236051503,3.8111587982832615,35.84615384615385
freewo01,1983,World B Free,SG,29,TOT,73.0,1982-83,0.519,4.8,18.2,1.8,0.3,11.1,29.6,0.104,2.2,-1.2,-0.40000000000000036,0.9452054794520548,0.8188021228203184,25.073540561031084,4.385140257771039,36.136986301369866
freewo01,1984,World B Free,SG,30,CLE,75.0,1983-84,0.512,6.3,16.3,2.0,0.2,8.6,31.3,0.107,2.3,-0.9,0.7000000000000002,0.9466666666666667,1.3945263157894736,27.04168421052632,4.325052631578947,31.666666666666668
freewo01,1985,World B Free,SG,31,CLE,71.0,1984-85,0.529,7.2,23.5,1.6,0.4,8.4,29.4,0.127,3.7,-0.8,0.09999999999999964,0.704225352112676,4.119164072921299,24.22409959982214,3.478879502000889,31.676056338028168
freewo01,1986,World B Free,SG,32,CLE,75.0,1985-86,0.533,6.4,19.9,1.7,0.4,9.5,29.3,0.115,3.2,-0.9,-5.699999999999999,1.0,3.2,23.93372781065089,3.52189349112426,33.8
freijma01,2005,Matt Freije,PF,23,NOH,23.0,2004-05,0.356,12.6,7.6,1.6,0.4,11.5,15.5,-0.052,-5.3,-0.9,0.4,0.4782608695652174,5.877551020408163,7.945578231292517,4.353741496598639,19.17391304347826
fryech01,2006,Channing Frye,C,22,NYK,65.0,2005-06,0.541,18.5,6.6,1.0,2.5,11.6,24.2,0.108,0.7,-1.4,-2.6,0.2153846153846154,0.2748091603053435,19.267175572519083,6.106870229007633,24.184615384615384
fryech01,2007,Channing Frye,PF,23,NYK,72.0,2006-07,0.464,18.9,6.2,1.0,1.8,12.0,20.0,0.024,-3.4,-0.6,2.3000000000000003,0.8194444444444444,0.45569620253164556,16.987341772151897,5.468354430379747,26.333333333333332
fryech01,2008,Channing Frye,C,24,POR,78.0,2007-08,0.529,21.6,7.4,1.2,1.6,9.9,19.6,0.114,-1.9,0.1,-2.4000000000000004,0.2564102564102564,0.35767511177347244,15.845007451564829,7.439642324888226,17.205128205128204
fryech01,2009,Channing Frye,PF,25,POR,63.0,2008-09,0.465,16.7,5.3,1.3,1.7,9.3,19.7,0.054,-3.9,-0.3,5.6000000000000005,0.015873015873015872,2.123324396782842,15.056300268096514,6.820375335120644,11.841269841269842
fryech01,2010,Channing Frye,C,26,PHO,81.0,2009-10,0.598,17.6,7.4,1.5,2.4,8.8,16.7,0.141,1.8,0.9,-1.7000000000000002,0.5061728395061729,8.591780821917808,6.816438356164384,5.764383561643836,27.037037037037038
fryech01,2011,Channing Frye,PF,27,PHO,77.0,2010-11,0.557,20.4,5.7,0.9,2.3,7.7,16.9,0.09,-0.3,0.0,-0.10303030303030258,0.8311688311688312,8.29279811097993,7.367178276269186,5.138134592680047,33.0
fryech01,2012,Channing Frye,PF,28,PHO,79.51515151515152,2011-12,0.519,20.6,8.3,1.3,3.0,8.8,19.3,0.1316969696969697,0.2,0.7,0.7030303030303022,0.9218749999999999,7.563810665068903,10.06590772917915,5.061713600958658,26.078125
fryech01,2014,Channing Frye,PF,30,PHO,82.0,2013-14,0.555,16.6,6.4,1.3,2.1,9.8,17.3,0.109,0.4,0.3,-3.1999999999999997,1.0,8.96885813148789,7.183391003460207,5.086505190311419,28.195121951219512
fryech01,2015,Channing Frye,PF,31,ORL,75.0,2014-15,0.546,16.4,7.4,1.3,1.7,13.4,14.1,0.053,-1.5,-0.1,0.8999999999999999,0.68,8.881283422459893,3.6192513368983956,4.9026737967914436,24.933333333333334
fryech01,2016,Channing Frye,PF-C,32,TOT,70.0,2015-16,0.586,18.6,8.7,1.2,1.9,10.6,15.1,0.119,0.3,0.5,0.7000000000000002,0.45714285714285713,9.4,4.48,5.08,17.142857142857142
fryech01,2017,Channing Frye,C,33,CLE,74.0,2016-17,0.612,19.3,4.9,1.2,2.1,8.8,19.3,0.125,1.4,-0.4,-2.2,0.20270270270270271,11.50214592274678,6.351931330472103,4.738197424892704,18.89189189189189
fulleto02,1997,Todd Fuller,C,22,GSW,75.0,1996-97,0.483,17.7,4.0,0.6,1.6,14.2,17.2,0.034,-3.4,-2.4,0.0,0.24,0.0,13.454162276080085,7.384615384615385,12.653333333333334
fulleto02,1998,Todd Fuller,C,23,GSW,57.0,1997-98,0.473,24.2,2.8,0.5,1.8,13.3,19.7,0.053,-3.8,-1.6,0.2839999999999999,0.017543859649122806,0.31321370309951063,15.738988580750409,6.969004893964112,10.75438596491228
fulleto02,1999,Todd Fuller,C,24,UTA,68.88,1998-99,0.486,18.0,2.3,0.7,2.3,15.6,17.9,0.09675999999999998,-4.3,-0.5,-0.7839999999999998,0.047619047619047616,0.0,12.883116883116884,6.233766233766233,11.0
fulleto02,2000,Todd Fuller,C,25,CHH,41.0,1999-00,0.461,20.4,2.0,1.2,1.4,15.7,19.4,0.029,-4.7,-1.6,-0.2,0.04878048780487805,0.0,14.676691729323307,5.533834586466165,9.731707317073171
fultzma01,2018,Markelle Fultz,SG,19,PHI,14.0,2017-18,0.416,13.1,31.3,2.3,1.3,12.4,23.1,0.043,-3.3,0.7,0.09999999999999998,0.0,0.18972332015810275,20.869565217391305,4.173913043478261,18.071428571428573
fundela01,1998,Lawrence Funderburke,PF,27,SAC,52.0,1997-98,0.534,16.0,10.0,0.9,0.9,11.8,21.3,0.092,0.9,-1.5,2.9839999999999995,0.019230769230769232,0.3071297989031079,16.80438756855576,2.457038391224863,21.03846153846154
fundela01,1999,Lawrence Funderburke,PF,28,SAC,77.08,1998-99,0.597,13.6,5.3,1.2,1.6,12.9,18.4,0.26076,1.7,-0.9,-1.3839999999999995,0.0425531914893617,0.2564102564102564,15.076923076923077,3.948717948717949,19.914893617021278
fundela01,2000,Lawrence Funderburke,PF,29,SAC,75.0,1999-00,0.57,13.9,5.0,1.5,1.3,8.6,18.8,0.172,1.2,-0.2,-1.8000000000000003,0.013333333333333334,0.0935672514619883,16.374269005847953,4.257309941520468,13.68
fundela01,2001,Lawrence Funderburke,PF,30,SAC,59.0,2000-01,0.522,18.3,4.0,0.7,1.2,10.4,19.5,0.129,0.0,-1.7,-0.2999999999999998,0.03389830508474576,0.0,16.64183381088825,3.025787965616046,11.830508474576272
fundela01,2002,Lawrence Funderburke,PF,31,SAC,56.0,2001-02,0.49,17.7,6.6,0.8,1.7,10.9,18.2,0.105,-1.3,-0.8,-1.1,0.017857142857142856,0.1994459833795014,16.088642659279778,4.321329639889196,12.892857142857142
gadzuda01,2003,Dan Gadzuric,C,24,MIL,49.0,2002-03,0.498,20.3,1.8,1.5,5.1,13.7,12.0,0.075,-3.6,0.1,2.5,0.6122448979591837,0.06315789473684211,9.094736842105263,7.894736842105264,15.510204081632653
gadzuda01,2004,Dan Gadzuric,C,25,MIL,75.0,2003-04,0.529,19.8,3.7,2.1,6.1,10.1,16.0,0.141,-1.0,1.6,1.5,0.0,0.0380952380952381,13.257142857142858,7.085714285714285,16.8
gadzuda01,2005,Dan Gadzuric,C,26,MIL,81.0,2004-05,0.551,27.4,2.7,1.4,4.4,13.1,15.8,0.14,0.3,-0.2,-2.7,1.0,0.0,12.14133482893999,6.030286034772855,22.012345679012345
gadzuda01,2006,Dan Gadzuric,C,27,MIL,74.0,2005-06,0.55,19.3,4.9,1.5,3.9,9.1,19.8,0.134,-1.6,-0.1,-1.7,0.0,0.054237288135593226,16.70508474576271,9.27457627118644,11.95945945945946
gadzuda01,2007,Dan Gadzuric,C,28,MIL,54.0,2006-07,0.482,21.6,5.3,1.4,2.9,15.5,17.0,0.043,-3.9,-1.5,-0.7000000000000001,0.14814814814814814,0.05714285714285715,12.971428571428572,8.057142857142857,15.555555555555555
