PlayerID,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Draft Year,WS,WS/48
1340,Steven Hunter,2003-04,22.0,ORL,NBA,C,59.0,23.0,13.4,1.4,2.6,0.529,0.0,0.0,,1.4,2.6,0.529,0.529,0.4,1.2,0.33299999999999996,0.9,2.0,2.9,0.2,0.1,1.2,0.5,1.7,3.2,2001,0.6,0.034
1340,Steven Hunter,2004-05,23.0,PHO,NBA,C,76.0,3.0,13.8,1.8,2.9,0.614,0.0,0.0,0.0,1.8,2.9,0.616,0.614,1.0,2.1,0.479,1.3,1.7,3.0,0.2,0.1,1.3,0.6,1.7,4.6,2001,2.6,0.121
1340,Steven Hunter,2005-06,24.0,PHI,NBA,C,69.0,35.0,19.0,2.5,4.2,0.601,0.0,0.0,,2.5,4.2,0.601,0.601,1.0,2.0,0.514,1.6,2.3,3.9,0.2,0.2,1.1,0.9,1.7,6.1,2001,2.5,0.09
1340,Steven Hunter,2006-07,25.0,PHI,NBA,PF,70.0,41.0,22.9,2.7,4.7,0.5770000000000001,0.0,0.0,,2.7,4.7,0.5770000000000001,0.5770000000000001,1.1,2.2,0.49,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,6.4,2001,2.8,0.085
1340,Steven Hunter,2007-08,26.0,DEN,NBA,C,19.0,2.0,6.3,0.8,1.5,0.536,0.0,0.0,,0.8,1.5,0.536,0.536,0.5,1.1,0.45,0.5,1.0,1.5,0.0,0.0,0.3,0.4,1.1,2.1,2001,0.1,0.043
1340,Steven Hunter,2009-10,28.0,MEM,NBA,C,21.0,0.0,7.5,0.8,2.0,0.395,0.0,0.0,,0.8,2.0,0.395,0.395,0.9,1.7,0.528,0.9,1.1,2.0,0.0,0.0,0.5,0.4,0.5,2.5,2001,0.1,0.018000000000000002
1342,Bobby Hurley,1993-94,22.0,SAC,NBA,PG,19.0,19.0,26.3,2.8,7.7,0.37,0.1,0.8,0.125,2.7,6.8,0.4,0.377,1.3,1.6,0.8,0.3,1.5,1.8,6.1,0.7,0.1,2.5,1.5,7.1,1993,-0.5,-0.044000000000000004
1342,Bobby Hurley,1994-95,23.0,SAC,NBA,PG,68.0,6.0,16.3,1.5,4.2,0.363,0.3,1.1,0.276,1.2,3.1,0.39399999999999996,0.4,0.9,1.1,0.763,0.2,0.8,1.0,3.3,0.4,0.0,1.6,1.2,4.2,1993,-0.3,-0.013999999999999999
1342,Bobby Hurley,1995-96,24.0,SAC,NBA,PG,72.0,22.0,14.7,0.9,3.2,0.28300000000000003,0.3,1.1,0.289,0.6,2.1,0.27899999999999997,0.33,0.9,1.2,0.8,0.2,0.9,1.0,3.0,0.4,0.0,1.2,1.7,3.1,1993,-0.3,-0.013000000000000001
1342,Bobby Hurley,1996-97,25.0,SAC,NBA,PG,49.0,12.0,12.9,0.9,2.6,0.368,0.3,0.9,0.311,0.7,1.6,0.4,0.424,0.8,1.1,0.698,0.2,0.6,0.8,3.0,0.6,0.1,1.1,1.1,2.9,1993,0.4,0.031
1342,Bobby Hurley,1997-98,26.0,TOT,NBA,PG,61.0,3.0,14.3,1.5,3.9,0.391,0.1,0.4,0.22699999999999998,1.4,3.5,0.40700000000000003,0.401,1.0,1.2,0.7759999999999999,0.2,0.9,1.1,2.9,0.4,0.0,1.4,1.3,4.1,1993,-0.5,-0.028999999999999998
1343,Geoff Huston,1980-81,23.0,TOT,NBA,PG,81.0,,30.0,5.7,11.6,0.489,0.0,0.1,0.2,5.7,11.6,0.491,0.49,1.9,2.6,0.708,0.6,1.1,1.7,4.9,0.7,0.1,2.2,1.8,13.2,1979,1.7,0.034
1343,Geoff Huston,1981-82,24.0,CLE,NBA,PG,78.0,43.0,30.9,4.2,8.6,0.484,0.0,0.1,0.3,4.1,8.5,0.486,0.486,2.0,2.6,0.765,0.7,1.2,1.9,7.6,0.9,0.1,2.2,2.2,10.3,1979,3.0,0.06
1343,Geoff Huston,1982-83,25.0,CLE,NBA,PG,80.0,79.0,34.0,5.0,10.4,0.48200000000000004,0.1,0.2,0.33299999999999996,5.0,10.3,0.484,0.484,2.1,3.1,0.6859999999999999,0.5,1.5,2.0,6.1,0.9,0.1,2.4,2.7,12.2,1979,3.4,0.06
1343,Geoff Huston,1983-84,26.0,CLE,NBA,PG,77.0,56.0,26.5,4.5,9.1,0.498,0.0,0.1,0.182,4.5,8.9,0.503,0.499,1.4,2.0,0.7140000000000001,0.4,0.8,1.2,5.4,0.5,0.0,1.9,1.6,10.5,1979,2.6,0.061
1343,Geoff Huston,1984-85,27.0,CLE,NBA,PG,8.0,0.0,11.6,1.5,3.1,0.48,0.0,0.0,,1.5,3.1,0.48,0.48,0.3,0.4,0.667,0.0,0.1,0.1,2.9,0.0,0.0,1.0,1.0,3.3,1979,0.0,-0.002
1343,Geoff Huston,1985-86,28.0,GSW,NBA,PG,82.0,0.0,14.7,1.7,3.3,0.513,0.0,0.1,0.33299999999999996,1.7,3.3,0.517,0.516,0.8,1.1,0.685,0.1,0.7,0.8,4.2,0.5,0.0,1.0,0.8,4.2,1979,1.8,0.07200000000000001
1343,Geoff Huston,1986-87,29.0,LAC,NBA,PG,19.0,8.0,22.5,2.9,6.4,0.455,0.1,0.1,0.5,2.8,6.3,0.45399999999999996,0.45899999999999996,0.9,1.8,0.529,0.3,0.6,0.9,5.3,0.7,0.0,2.4,1.5,6.8,1979,-0.4,-0.04
1345,Marc Iavaroni,1982-83,26.0,PHI,NBA,PF,80.0,77.0,20.2,2.0,4.4,0.462,0.0,0.0,0.0,2.0,4.4,0.46399999999999997,0.462,1.0,1.4,0.69,1.5,2.7,4.1,1.0,0.4,0.6,1.7,3.0,5.1,1978,1.5,0.045
1345,Marc Iavaroni,1983-84,27.0,PHI,NBA,PF,78.0,71.0,19.6,1.9,4.1,0.46299999999999997,0.0,0.0,0.0,1.9,4.1,0.466,0.46299999999999997,1.2,1.7,0.74,1.2,2.8,4.0,1.2,0.5,0.7,1.6,2.8,5.1,1978,1.4,0.045
1345,Marc Iavaroni,1984-85,28.0,TOT,NBA,PF,69.0,43.0,19.3,2.3,5.1,0.45799999999999996,0.0,0.1,0.0,2.3,5.1,0.46299999999999997,0.45799999999999996,1.3,1.9,0.68,1.4,3.0,4.4,1.7,0.5,0.5,1.7,3.1,6.0,1978,0.7,0.027000000000000003
1345,Marc Iavaroni,1985-86,29.0,TOT,NBA,PF,68.0,9.0,14.9,1.6,3.6,0.451,0.0,0.0,0.0,1.6,3.6,0.455,0.451,1.1,1.7,0.6609999999999999,0.9,2.1,3.1,1.2,0.5,0.3,1.1,2.4,4.4,1978,1.0,0.046
1345,Marc Iavaroni,1986-87,30.0,UTA,NBA,PF,78.0,0.0,10.8,1.3,2.8,0.465,0.0,0.1,0.0,1.3,2.7,0.474,0.465,1.0,1.5,0.672,0.8,1.4,2.2,0.5,0.2,0.1,0.7,2.0,3.6,1978,1.1,0.062
1345,Marc Iavaroni,1987-88,31.0,UTA,NBA,PF,81.0,71.0,15.3,1.8,3.8,0.46399999999999997,0.0,0.0,0.0,1.8,3.8,0.467,0.46399999999999997,1.0,1.2,0.7879999999999999,1.2,2.1,3.3,0.8,0.3,0.3,1.0,2.0,4.5,1978,1.7,0.064
1345,Marc Iavaroni,1988-89,32.0,UTA,NBA,PF,77.0,50.0,10.3,0.9,2.1,0.442,0.0,0.0,0.0,0.9,2.1,0.444,0.442,0.5,0.6,0.818,0.5,1.2,1.7,0.4,0.1,0.2,0.7,1.3,2.3,1978,0.6,0.036000000000000004
1346,Serge Ibaka,2009-10,20.0,OKC,NBA,PF,73.0,0.0,18.1,2.8,5.1,0.5429999999999999,0.0,0.0,0.5,2.7,5.0,0.5429999999999999,0.545,0.8,1.3,0.63,1.9,3.5,5.4,0.1,0.3,1.3,0.9,2.7,6.3,2008,3.7,0.134
1346,Serge Ibaka,2010-11,21.0,OKC,NBA,PF,82.0,44.0,27.0,4.1,7.5,0.5429999999999999,0.0,0.0,0.0,4.1,7.5,0.544,0.5429999999999999,1.7,2.2,0.75,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9,2008,7.6,0.16399999999999998
1346,Serge Ibaka,2011-12,22.0,OKC,NBA,PF,66.0,66.0,27.2,4.0,7.4,0.535,0.0,0.0,0.33299999999999996,4.0,7.4,0.536,0.536,1.2,1.8,0.6609999999999999,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,2008,6.2,0.16699999999999998
1346,Serge Ibaka,2012-13,23.0,OKC,NBA,PF,80.0,80.0,31.1,5.6,9.7,0.573,0.3,0.7,0.35100000000000003,5.3,9.0,0.591,0.586,1.8,2.4,0.7490000000000001,2.8,4.9,7.7,0.5,0.4,3.0,1.6,2.7,13.2,2008,9.4,0.18100000000000002
1346,Serge Ibaka,2013-14,24.0,OKC,NBA,PF,81.0,81.0,32.9,6.5,12.1,0.536,0.3,0.7,0.38299999999999995,6.2,11.3,0.546,0.5479999999999999,1.9,2.5,0.784,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,15.1,2008,9.6,0.17300000000000001
1346,Serge Ibaka,2014-15,25.0,OKC,NBA,PF,64.0,64.0,33.1,5.8,12.3,0.47600000000000003,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3,2008,5.6,0.127
1346,Serge Ibaka,2015-16,26.0,OKC,NBA,PF,78.0,78.0,32.1,5.3,11.1,0.479,0.8,2.4,0.326,4.6,8.8,0.52,0.513,1.2,1.6,0.752,1.8,5.0,6.8,0.8,0.5,1.9,1.4,2.7,12.6,2008,5.5,0.105
1346,Serge Ibaka,2016-17,27.0,TOT,NBA,PF,79.0,79.0,30.7,6.0,12.4,0.48,1.6,4.0,0.391,4.4,8.4,0.522,0.5429999999999999,1.4,1.6,0.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,14.8,2008,5.1,0.10099999999999999
1347,Andre Iguodala,2004-05,21.0,PHI,NBA,SG,82.0,82.0,32.8,3.3,6.7,0.493,0.6,1.7,0.331,2.7,4.9,0.55,0.536,1.9,2.6,0.743,1.1,4.6,5.7,3.0,1.7,0.6,1.7,2.5,9.0,2004,6.6,0.11800000000000001
1347,Andre Iguodala,2005-06,22.0,PHI,NBA,SF,82.0,82.0,37.6,4.2,8.4,0.5,0.7,1.9,0.354,3.5,6.5,0.5429999999999999,0.541,3.2,4.3,0.754,1.4,4.4,5.9,3.1,1.6,0.3,1.9,2.4,12.3,2004,7.5,0.11599999999999999
1347,Andre Iguodala,2006-07,23.0,PHI,NBA,SG,76.0,76.0,40.3,5.8,13.0,0.447,0.6,2.0,0.31,5.2,11.0,0.47200000000000003,0.47100000000000003,5.9,7.3,0.82,1.0,4.7,5.7,5.7,2.0,0.4,3.4,2.6,18.2,2004,7.7,0.12
1347,Andre Iguodala,2007-08,24.0,PHI,NBA,SF,82.0,82.0,39.5,7.1,15.6,0.456,1.2,3.7,0.32899999999999996,5.9,11.8,0.496,0.495,4.5,6.2,0.721,1.0,4.4,5.4,4.8,2.1,0.6,2.6,2.3,19.9,2004,9.6,0.14300000000000002
1347,Andre Iguodala,2008-09,25.0,PHI,NBA,SF,82.0,82.0,39.9,6.6,14.0,0.473,1.0,3.2,0.307,5.6,10.8,0.521,0.507,4.6,6.4,0.7240000000000001,1.1,4.6,5.7,5.3,1.6,0.4,2.7,1.9,18.8,2004,9.2,0.134
1347,Andre Iguodala,2009-10,26.0,PHI,NBA,SF,82.0,82.0,38.9,6.0,13.7,0.44299999999999995,1.1,3.7,0.31,4.9,10.0,0.49200000000000005,0.485,3.8,5.2,0.733,1.0,5.5,6.5,5.8,1.7,0.7,2.7,1.8,17.1,2004,6.7,0.10099999999999999
1347,Andre Iguodala,2010-11,27.0,PHI,NBA,SF,67.0,67.0,36.9,5.0,11.3,0.445,0.9,2.7,0.337,4.1,8.6,0.479,0.486,3.1,4.5,0.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1,2004,6.7,0.13
1347,Andre Iguodala,2011-12,28.0,PHI,NBA,SF,62.0,62.0,35.6,4.6,10.2,0.45399999999999996,1.2,3.1,0.39399999999999996,3.4,7.1,0.48100000000000004,0.514,2.0,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,2004,7.3,0.158
1347,Andre Iguodala,2012-13,29.0,DEN,NBA,SG,80.0,80.0,34.7,5.0,11.0,0.451,1.1,3.6,0.317,3.8,7.4,0.515,0.502,1.9,3.4,0.574,1.0,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13.0,2004,5.6,0.09699999999999999
1347,Andre Iguodala,2013-14,30.0,GSW,NBA,SF,63.0,63.0,32.4,3.5,7.3,0.48,1.0,2.8,0.354,2.5,4.5,0.5579999999999999,0.5479999999999999,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,2004,5.8,0.135
1347,Andre Iguodala,2014-15,31.0,GSW,NBA,SF,77.0,0.0,26.9,3.0,6.4,0.466,1.0,2.8,0.349,2.0,3.7,0.5529999999999999,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,7.8,2004,5.1,0.11699999999999999
1347,Andre Iguodala,2015-16,32.0,GSW,NBA,SF,65.0,1.0,26.6,2.7,5.7,0.478,0.8,2.4,0.35100000000000003,1.9,3.3,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,2004,4.4,0.122
1347,Andre Iguodala,2016-17,33.0,GSW,NBA,SF,76.0,0.0,26.3,2.9,5.5,0.528,0.8,2.3,0.36200000000000004,2.0,3.1,0.6509999999999999,0.605,0.9,1.3,0.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6,2004,6.9,0.16699999999999998
1348,Zydrunas Ilgauskas,1997-98,22.0,CLE,NBA,C,82.0,81.0,29.0,5.5,10.7,0.518,0.0,0.0,0.25,5.5,10.6,0.519,0.519,2.8,3.7,0.762,3.4,5.4,8.8,0.9,0.6,1.6,1.8,3.5,13.9,1996,9.4,0.18899999999999997
1348,Zydrunas Ilgauskas,1998-99,23.0,CLE,NBA,C,5.0,5.0,34.2,5.8,11.4,0.509,0.0,0.0,,5.8,11.4,0.509,0.509,3.6,6.0,0.6,3.4,5.4,8.8,0.8,0.8,1.4,1.8,4.8,15.2,1996,0.5,0.134
1348,Zydrunas Ilgauskas,2000-01,25.0,CLE,NBA,C,24.0,24.0,25.7,4.8,9.8,0.48700000000000004,0.0,0.1,0.0,4.8,9.7,0.491,0.48700000000000004,2.2,3.3,0.679,2.7,4.0,6.7,0.8,0.6,1.5,2.5,3.3,11.7,1996,0.7,0.055999999999999994
1348,Zydrunas Ilgauskas,2001-02,26.0,CLE,NBA,C,62.0,23.0,21.4,3.9,9.1,0.425,0.0,0.1,0.0,3.9,9.1,0.429,0.425,3.4,4.5,0.754,2.2,3.2,5.4,1.1,0.3,1.4,1.5,3.0,11.1,1996,2.5,0.08900000000000001
1348,Zydrunas Ilgauskas,2002-03,27.0,CLE,NBA,C,81.0,81.0,30.0,6.1,13.9,0.441,0.0,0.1,0.0,6.1,13.8,0.44299999999999995,0.441,4.9,6.3,0.7809999999999999,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4,17.2,1996,5.0,0.099
1348,Zydrunas Ilgauskas,2003-04,28.0,CLE,NBA,C,81.0,81.0,31.3,5.8,11.9,0.483,0.0,0.1,0.28600000000000003,5.7,11.8,0.484,0.484,3.7,5.0,0.746,3.4,4.6,8.1,1.3,0.5,2.5,2.0,3.4,15.3,1996,7.8,0.147
1348,Zydrunas Ilgauskas,2004-05,29.0,CLE,NBA,C,78.0,78.0,33.5,5.9,12.6,0.46799999999999997,0.0,0.1,0.28600000000000003,5.8,12.5,0.469,0.469,5.2,6.4,0.799,3.8,4.8,8.6,1.3,0.7,2.1,2.4,4.0,16.9,1996,8.1,0.149
1348,Zydrunas Ilgauskas,2005-06,30.0,CLE,NBA,C,78.0,78.0,29.3,5.8,11.4,0.506,0.0,0.1,0.0,5.8,11.3,0.509,0.506,4.1,4.9,0.8340000000000001,3.1,4.4,7.6,1.2,0.5,1.7,2.0,3.6,15.6,1996,8.7,0.184
1348,Zydrunas Ilgauskas,2006-07,31.0,CLE,NBA,C,78.0,78.0,27.3,4.9,10.2,0.485,0.0,0.0,0.0,4.9,10.2,0.486,0.485,2.0,2.5,0.807,3.1,4.6,7.7,1.6,0.6,1.3,1.8,3.3,11.9,1996,6.6,0.14800000000000002
1348,Zydrunas Ilgauskas,2007-08,32.0,CLE,NBA,C,73.0,73.0,30.4,5.7,12.0,0.474,0.0,0.0,0.0,5.7,12.0,0.475,0.474,2.7,3.3,0.802,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,1996,6.1,0.131
1348,Zydrunas Ilgauskas,2008-09,33.0,CLE,NBA,C,65.0,65.0,27.2,5.3,11.1,0.47200000000000003,0.2,0.6,0.385,5.0,10.5,0.47700000000000004,0.483,2.1,2.7,0.799,2.4,5.1,7.5,1.0,0.4,1.3,1.4,2.8,12.9,1996,5.6,0.151
1348,Zydrunas Ilgauskas,2009-10,34.0,CLE,NBA,C,64.0,6.0,20.9,3.0,6.8,0.44299999999999995,0.2,0.4,0.478,2.9,6.5,0.441,0.455,1.2,1.6,0.743,1.8,3.6,5.4,0.8,0.2,0.8,1.0,2.9,7.4,1996,2.5,0.08800000000000001
1348,Zydrunas Ilgauskas,2010-11,35.0,MIA,NBA,C,72.0,51.0,15.9,2.3,4.4,0.508,0.0,0.0,0.0,2.3,4.4,0.509,0.508,0.5,0.6,0.7829999999999999,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,5.0,1996,2.9,0.122
1349,Mile Ilic,2006-07,22.0,NJN,NBA,C,5.0,0.0,1.2,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0,2005,-0.2,-1.264
1350,Ersan Ilyasova,2006-07,19.0,MIL,NBA,PF,66.0,14.0,14.7,2.1,5.5,0.38299999999999995,0.8,2.2,0.365,1.3,3.3,0.395,0.457,1.1,1.3,0.787,0.9,2.0,2.9,0.7,0.4,0.3,0.8,2.2,6.1,2005,1.0,0.051
1350,Ersan Ilyasova,2009-10,22.0,MIL,NBA,PF,81.0,31.0,23.4,4.0,9.0,0.44299999999999995,1.0,3.0,0.336,3.0,6.0,0.496,0.499,1.4,2.0,0.715,1.9,4.4,6.4,1.0,0.7,0.3,0.9,3.1,10.4,2005,5.8,0.146
1350,Ersan Ilyasova,2010-11,23.0,MIL,NBA,PF,60.0,34.0,25.1,3.7,8.5,0.436,0.6,2.0,0.298,3.1,6.4,0.479,0.47100000000000003,1.6,1.7,0.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,9.5,2005,3.8,0.121
1350,Ersan Ilyasova,2011-12,24.0,MIL,NBA,PF,60.0,41.0,27.6,4.9,10.0,0.49200000000000005,0.9,1.9,0.455,4.1,8.1,0.501,0.535,2.4,3.1,0.7809999999999999,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13.0,2005,6.4,0.185
1350,Ersan Ilyasova,2012-13,25.0,MIL,NBA,PF,73.0,54.0,27.6,5.1,11.0,0.462,1.3,2.9,0.444,3.8,8.1,0.469,0.521,1.7,2.2,0.7959999999999999,2.1,5.0,7.1,1.6,0.9,0.5,1.0,2.5,13.2,2005,6.7,0.159
1350,Ersan Ilyasova,2013-14,26.0,MIL,NBA,PF,55.0,47.0,26.9,4.3,10.5,0.409,0.7,2.4,0.282,3.6,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,2005,1.6,0.053
1350,Ersan Ilyasova,2014-15,27.0,MIL,NBA,PF,58.0,36.0,22.7,4.5,9.6,0.47200000000000003,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5,2005,4.0,0.146
1350,Ersan Ilyasova,2015-16,28.0,TOT,NBA,PF,74.0,56.0,25.4,3.8,8.9,0.424,1.3,3.5,0.371,2.5,5.4,0.45799999999999996,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,10.4,2005,4.4,0.113
1350,Ersan Ilyasova,2016-17,29.0,TOT,NBA,PF,82.0,52.0,26.1,4.7,10.9,0.431,1.7,4.9,0.353,3.0,6.0,0.496,0.511,2.0,2.5,0.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,2005,4.1,0.091
1351,Joe Ingles,2014-15,27.0,UTA,NBA,SF,79.0,32.0,21.2,1.9,4.5,0.415,0.9,2.6,0.35600000000000004,0.9,1.9,0.493,0.517,0.4,0.5,0.75,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0,Undrafted,2.2,0.062
1351,Joe Ingles,2015-16,28.0,UTA,NBA,SF,81.0,2.0,15.3,1.5,3.6,0.426,1.0,2.6,0.386,0.5,1.0,0.531,0.565,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,4.2,Undrafted,2.3,0.08900000000000001
1351,Joe Ingles,2016-17,29.0,UTA,NBA,SF,82.0,26.0,24.0,2.5,5.5,0.452,1.5,3.4,0.441,1.0,2.1,0.47100000000000003,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1,Undrafted,5.0,0.122
1352,Damien Inglis,2015-16,20.0,MIL,NBA,SF,20.0,1.0,7.8,0.7,1.9,0.35100000000000003,0.2,0.7,0.231,0.5,1.2,0.41700000000000004,0.392,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,2014,-0.1,-0.024
1354,Brandon Ingram,2016-17,19.0,LAL,NBA,SF,79.0,40.0,28.8,3.5,8.7,0.402,0.7,2.4,0.294,2.8,6.3,0.44299999999999995,0.442,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4,2016,-0.3,-0.006999999999999999
1355,Byron Irvin,1989-90,23.0,POR,NBA,SG,50.0,2.0,9.8,1.9,4.1,0.473,0.1,0.3,0.35700000000000004,1.8,3.8,0.48100000000000004,0.485,1.2,1.8,0.67,0.6,0.9,1.5,0.9,0.6,0.0,0.8,0.8,5.2,1989,1.2,0.12
1355,Byron Irvin,1990-91,24.0,WSB,NBA,SG,33.0,4.0,9.6,1.8,3.9,0.465,0.0,0.2,0.2,1.8,3.8,0.47600000000000003,0.469,1.5,1.8,0.82,0.7,0.6,1.4,0.7,0.5,0.1,0.5,1.0,5.2,1989,0.9,0.14300000000000002
1355,Byron Irvin,1992-93,26.0,WSB,NBA,SG,4.0,2.0,11.3,2.3,4.5,0.5,0.3,0.3,1.0,2.0,4.3,0.47100000000000003,0.528,0.8,1.5,0.5,0.5,0.5,1.0,0.5,0.3,0.0,1.0,1.3,5.5,1989,0.0,-0.027999999999999997
1356,Kyrie Irving,2011-12,19.0,CLE,NBA,PG,51.0,51.0,30.5,6.9,14.6,0.469,1.4,3.6,0.39899999999999997,5.4,11.1,0.491,0.517,3.4,3.8,0.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,18.5,2011,4.1,0.125
1356,Kyrie Irving,2012-13,20.0,CLE,NBA,PG,59.0,59.0,34.7,8.2,18.1,0.452,1.8,4.7,0.391,6.4,13.4,0.474,0.503,4.2,4.9,0.855,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5,2011,5.3,0.125
1356,Kyrie Irving,2013-14,21.0,CLE,NBA,PG,71.0,71.0,35.2,7.5,17.4,0.43,1.7,4.8,0.358,5.8,12.6,0.45799999999999996,0.48,4.1,4.8,0.861,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8,2011,6.7,0.128
1356,Kyrie Irving,2014-15,22.0,CLE,NBA,PG,75.0,75.0,36.4,7.7,16.5,0.46799999999999997,2.1,5.0,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7,2011,10.4,0.183
1356,Kyrie Irving,2015-16,23.0,CLE,NBA,PG,53.0,53.0,31.5,7.4,16.6,0.44799999999999995,1.6,4.9,0.321,5.8,11.6,0.502,0.496,3.2,3.6,0.885,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6,2011,5.0,0.14300000000000002
1356,Kyrie Irving,2016-17,24.0,CLE,NBA,PG,72.0,72.0,35.1,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2,2011,8.9,0.17
1358,Dan Issel,1980-81,32.0,DEN,NBA,C,80.0,,33.0,7.7,15.3,0.503,0.0,0.2,0.16699999999999998,7.7,15.1,0.507,0.504,6.5,8.6,0.759,2.9,5.6,8.5,2.0,1.0,0.7,1.6,3.1,21.9,1970,10.5,0.19
1358,Dan Issel,1981-82,33.0,DEN,NBA,C,81.0,81.0,30.5,8.0,15.3,0.527,0.0,0.1,0.667,8.0,15.2,0.526,0.528,6.7,8.1,0.8340000000000001,2.1,5.4,7.5,2.2,0.8,0.7,2.1,3.0,22.9,1970,9.8,0.19
1358,Dan Issel,1982-83,34.0,DEN,NBA,C,80.0,80.0,30.4,8.3,16.2,0.51,0.1,0.2,0.21100000000000002,8.2,16.0,0.514,0.512,5.0,6.0,0.835,1.9,5.6,7.5,2.8,1.0,0.5,2.2,2.8,21.6,1970,8.4,0.165
1358,Dan Issel,1983-84,35.0,DEN,NBA,C,76.0,66.0,27.3,7.5,15.2,0.493,0.1,0.3,0.21100000000000002,7.4,14.9,0.498,0.495,4.8,5.6,0.85,1.5,5.3,6.8,2.3,0.8,0.6,1.6,2.4,19.8,1970,6.1,0.141
1358,Dan Issel,1984-85,36.0,DEN,NBA,C,77.0,9.0,21.9,4.7,10.3,0.45899999999999996,0.0,0.1,0.14300000000000002,4.7,10.2,0.462,0.46,3.3,4.1,0.8059999999999999,1.0,3.3,4.3,1.8,0.8,0.4,1.2,2.2,12.8,1970,4.3,0.124
1359,Mike Iuzzolino,1991-92,24.0,DAL,NBA,PG,52.0,21.0,24.6,3.1,6.8,0.451,1.1,2.6,0.434,1.9,4.2,0.461,0.534,2.1,2.5,0.836,0.5,1.4,1.9,3.7,0.6,0.0,1.8,1.5,9.3,1991,2.2,0.081
1359,Mike Iuzzolino,1992-93,25.0,DAL,NBA,PG,70.0,23.0,25.3,3.2,6.8,0.462,0.8,2.1,0.375,2.4,4.8,0.5,0.519,1.6,2.1,0.765,0.4,1.6,2.0,4.7,0.7,0.1,1.8,1.4,8.7,1991,1.5,0.040999999999999995
1360,Allen Iverson,1996-97,21.0,PHI,NBA,PG,76.0,74.0,40.1,8.2,19.8,0.41600000000000004,2.0,6.0,0.341,6.2,13.8,0.44799999999999995,0.467,5.0,7.2,0.7020000000000001,1.5,2.6,4.1,7.5,2.1,0.3,4.4,3.1,23.5,1996,4.1,0.065
1360,Allen Iverson,1997-98,22.0,PHI,NBA,PG,80.0,80.0,39.4,8.1,17.6,0.461,0.9,2.9,0.298,7.2,14.7,0.494,0.486,4.9,6.7,0.7290000000000001,1.1,2.6,3.7,6.2,2.2,0.3,3.1,2.5,22.0,1996,9.0,0.138
