Dim1,Dim2
0.41751978,0.8019006
0.90618396,0.7665547
0.585662,0.93835855
0.62466925,0.8458744
0.30300057,0.79446125
0.16444087,0.56085575
0.55646795,0.5780603
0.5494185,0.14785528
0.46798557,0.79896605
0.5999054,0.07211074
0.5480809,0.07214138
0.5443646,0.04307556
0.4956646,0.036540657
0.5152681,0.015596092
0.36304748,0.44098008
0.58976877,0.44508523
0.60300535,0.36660856
0.6553796,0.30924794
0.72108126,0.22252959
0.56224304,0.17518261
0.5285837,0.14031747
0.58001006,0.08714217
0.59824634,0.05912316
0.50028884,0.058170825
0.5122322,0.033263147
0.5235076,0.0155341625
0.52929807,0.010547876
0.080209136,0.60098374
0.16357157,0.5382041
0.5712349,0.6022261
0.29845864,0.80116165
0.59997034,0.7817762
0.3742088,0.7298465
0.7674196,0.649109
0.10330632,0.49405265
0.72678024,0.5304032
0.86825365,0.50265104
0.27122122,0.29927588
0.5777311,0.29307485
0.5395316,0.24284932
0.4340874,0.15051308
0.900326,0.446297
0.44454604,0.9426846
0.69448817,0.8495797
0.36686355,0.81844264
0.31575078,0.9003856
0.6310461,0.783182
0.2643915,0.7003349
0.3926456,0.6043534
0.7523577,0.6235636
0.8358396,0.54994416
0.24377988,0.33336323
0.63665336,0.3632132
0.64430535,0.2993453
0.37099975,0.25499955
0.057997584,0.7745131
0.77528155,0.88069093
0.51718855,0.9428929
0.41915745,0.9020205
0.51233214,0.768552
0.3849369,0.9184416
0.4501643,0.82593036
0.42134494,0.7341812
0.24878614,0.5962695
0.54114485,0.7185195
0.20489267,0.7140133
0.8349539,0.648874
0.37856007,0.6156102
0.50180686,0.5393277
0.8111676,0.5434392
0.32831377,0.39815363
0.7193446,0.3917303
0.6423985,0.28654855
0.559,0.22166768
0.35230595,0.17710271
0.5324683,0.13134772
0.37950322,0.14648518
0.43580353,0.065808415
0.6959945,0.47222528
0.7854284,0.77558327
0.8365744,0.63613385
0.36816102,0.6026494
0.21697229,0.50806344
0.6187564,0.50259024
0.6000953,0.44603875
0.43941873,0.7395402
0.77693367,0.786817
0.8291147,0.6390352
0.22488776,0.5776785
0.60679173,0.5605665
0.19834247,0.4515624
0.54688287,0.43252802
0.72336876,0.39674097
0.5518565,0.2712104
0.54329455,0.24463305
0.8269906,0.34117436
0.62169474,0.13477516
0.56426734,0.11119124
0.52687824,0.08182734
0.75302756,0.89145476
0.8046533,0.8690687
0.56674427,0.84402734
0.013182998,0.4860698
0.8150847,0.6375723
0.66265905,0.6557027
0.085312754,0.42052534
0.13546753,0.5591384
0.50639325,0.9417414
0.5325829,0.89111614
0.839113,0.7192154
0.45422024,0.7344324
0.109128386,0.519663
0.60313654,0.5933005
0.13655695,0.38184452
0.5431316,0.42319
0.7249635,0.36237526
0.85753715,0.43303055
0.22241321,0.26945215
0.44504938,0.19859865
0.11536902,0.74697256
0.52700377,0.8171001
0.57893056,0.7109898
0.39726406,0.6368029
0.44550145,0.54573524
0.25984722,0.44585702
0.68512285,0.4397874
0.89332324,0.73217505
0.39968216,0.88060844
0.054417104,0.59043646
0.6132874,0.7112064
0.044401765,0.36095214
0.059310913,0.7930658
0.5433147,0.9644841
0.6119412,0.89107263
0.40199158,0.90480256
0.4222026,0.44290602
0.5402738,0.97437394
0.6440618,0.9017213
0.40679616,0.8945422
0.55730975,0.7921707
0.6986404,0.6868376
0.5482993,0.6556549
0.5026427,0.603792
0.50718486,0.5169386
0.57583266,0.44780302
0.5217457,0.32178715
0.3224544,0.3077457
0.5785857,0.519532
0.02101466,0.5765153
0.9838176,0.6871093
0.11877182,0.70136225
0.19640756,0.70301485
0.4472713,0.59315705
0.2551509,0.5370068
0.49259704,0.45802593
0.68226343,0.49768734
0.36189672,0.28066283
0.8066579,0.32196325
0.58022183,0.16598192
0.58063996,0.1373998
0.429793,0.05692482
0.46092162,0.033211887
0.38792437,0.4622052
0.39798924,0.39587426
0.6716872,0.37690452
0.6492603,0.2866488
0.55817425,0.22948167
0.7463325,0.894745
0.49000192,0.92713964
0.5919396,0.8778962
0.55699277,0.80711186
0.44259307,0.7100315
0.28581896,0.621057
0.3856285,0.5543055
0.47125462,0.5011559
0.7144971,0.86936176
0.68130094,0.8607118
0.23777226,0.7641673
0.87994343,0.7106291
0.12794828,0.50192255
0.912789,0.6765796
0.12217364,0.38331044
0.68627703,0.4597702
0.28432745,0.3059845
0.64550304,0.28708667
0.5191701,0.23212886
0.22198987,0.26376224
0.8009378,0.7976534
0.2633732,0.79592085
0.19461134,0.66771936
0.5639155,0.6370003
0.7397334,0.8921616
0.82188207,0.8568772
0.70501053,0.88568705
0.09155002,0.6944924
0.56581634,0.7863486
0.49855918,0.6999683
0.39079028,0.62970567
0.10425416,0.48212948
0.85782504,0.7774379
0.08241668,0.57699734
0.8807486,0.62946886
0.2153194,0.5471817
0.6283714,0.5506025
0.33589524,0.4606663
0.23628479,0.3275288
0.72561216,0.39503902
0.74948406,0.89472574
0.09001917,0.7641767
0.756965,0.63662994
0.40763652,0.73203284
0.113625616,0.7454996
0.5231495,0.81497943
0.40819025,0.70697474
0.2545288,0.5879911
0.7737433,0.59353226
0.22342506,0.41653198
0.37414032,0.40762234
0.6586573,0.37221646
0.45904946,0.2174496
0.2965719,0.82315767
0.033364236,0.36193323
0.31206527,0.88563335
0.2072573,0.79356885
0.16750428,0.6746594
0.9783878,0.71417046
0.50838417,0.9333916
0.6568928,0.8463861
0.376832,0.79976463
0.44079888,0.7313311
0.51777035,0.6501275
0.46415386,0.5331559
0.52463305,0.5249049
0.70670134,0.4849351
0.5314024,0.37535003
0.048668772,0.3286736
0.6440605,0.24059957
0.7017974,0.19267258
0.59655285,0.7140611
0.37616938,0.60198474
0.2383525,0.38152322
0.7600759,0.43164092
0.3497473,0.2250041
0.6776549,0.17307791
0.63452286,0.11660525
0.594918,0.93061024
0.83083594,0.7819402
0.8021709,0.7709864
0.26475906,0.7002408
0.5774516,0.66399056
0.21625587,0.5116947
0.8829857,0.5964429
0.46036536,0.4185095
0.6107203,0.39079642
0.65893626,0.306683
0.67239577,0.2512157
0.45001563,0.17579728
0.49957427,0.14664099
0.6094407,0.08508918
0.59065247,0.0599868
0.5369372,0.03988242
0.63597035,0.86577487
0.7930863,0.72272766
0.9176301,0.6850497
0.33424905,0.61161083
0.3480098,0.5303747
0.43183163,0.47241026
0.46139833,0.3924368
0.37390086,0.3218941
0.2716301,0.27644402
0.73601305,0.2389102
0.5874144,0.19514051
0.6337754,0.13988587
0.5578586,0.1108737
0.43840218,0.0821574
0.5738754,0.03406927
0.4892428,0.036185622
0.31553102,0.7038786
0.27963412,0.5888134
0.273503,0.49846333
0.12527692,0.7578993
0.8518058,0.72942775
0.04103273,0.5203864
0.5214089,0.47375345
0.54400086,0.4337847
0.5566653,0.87567437
0.05136639,0.5836434
0.5822387,0.7209957
0.8541305,0.77995163
0.0023861825,0.50501746
0.4868437,0.8278601
0.87980974,0.67307854
0.24154878,0.6171659
0.6788254,0.57863814
0.362612,0.48467064
0.8223258,0.49939033
0.4631974,0.34036645
0.49942338,0.26666212
0.6080076,0.23347723
0.65306747,0.18930703
0.5070339,0.15975916
0.4301547,0.1322991
0.5696138,0.053932756
0.4624277,0.058679998
0.464404,0.04311201
0.5082541,0.018538237
0.059299976,0.783624
0.7968719,0.8619838
0.460029,0.9294124
0.08870676,0.7318777
0.25882143,0.75989205
0.15552723,0.6123941
0.13618812,0.51992184
0.8451974,0.64028084
0.72665197,0.5839028
0.10079649,0.401793
0.10962254,0.57991225
0.44475207,0.6504507
0.45117605,0.6609582
0.63819385,0.63484275
0.11073393,0.48329732
0.34735864,0.46312737
0.54695463,0.42556304
0.43110904,0.23698688
0.072550595,0.34129798
0.1588378,0.3315649
0.8616663,0.42715165
0.7694591,0.24014774
0.89611197,0.4451538
0.038695693,0.33294415
0.78348637,0.67450804
0.094515294,0.386662
0.5315888,0.8205732
0.8764852,0.55518883
0.45246693,0.47544196
0.3099785,0.90471184
0.386317,0.8967018
0.3001194,0.7866441
0.2926805,0.70453674
0.048526734,0.5909254
0.56027156,0.72576356
0.3212218,0.6173418
0.7502548,0.594914
0.26525027,0.4400275
0.35118526,0.38819534
0.6184813,0.37105596
0.0561558,0.61136043
0.20324686,0.7432914
0.5362762,0.96364194
0.8052035,0.83450437
0.3170664,0.9024198
0.48395547,0.84555817
0.060940742,0.4674368
0.63432956,0.66984874
0.57688713,0.571073
0.53075975,0.48316
0.5946984,0.44070125
0.67605656,0.31823277
0.13765281,0.30262125
0.313724,0.19253719
0.35046047,0.81772757
0.41302165,0.71672654
0.7341829,0.6649909
0.27060676,0.50013214
0.5936852,0.5256921
0.72385454,0.46652073
0.4932168,0.32944512
0.48888636,0.30069405
0.6609092,0.24015042
0.58629376,0.17534652
0.4714544,0.89081204
0.07991183,0.6021536
0.31502444,0.6651015
0.5224284,0.5539253
0.4799881,0.49109322
0.63629025,0.44451123
0.16838357,0.31378815
0.6311474,0.5491351
0.6599163,0.5127861
0.7053902,0.71612215
0.6145235,0.6426424
0.24885811,0.47920883
0.42223483,0.46098873
0.4042591,0.39193404
0.6870449,0.36230347
0.57685935,0.28664604
0.70432514,0.25148168
0.6497234,0.18242949
0.54086894,0.14161831
0.59222424,0.0935919
0.52290076,0.064709276
0.5460638,0.039373845
0.5159489,0.027633578
0.7928799,0.9007361
0.70900387,0.82325697
0.24438372,0.79631776
0.5935831,0.6509808
0.33171013,0.5020922
0.33707106,0.4408331
0.5135959,0.9732754
0.7862171,0.8347923
0.3159042,0.8676083
0.6699842,0.7983155
0.087999284,0.42523563
0.1503729,0.50141823
0.44788235,0.5172423
0.41364723,0.90788126
0.358622,0.83582115
0.17559206,0.6333449
0.4274761,0.6188127
0.20889005,0.48260567
0.56566143,0.5183307
0.9208894,0.6439937
0.8185941,0.4625671
0.31730545,0.22076681
0.31474108,0.21385801
0.42768022,0.18016934
0.40229627,0.8307911
0.41963398,0.74699986
0.6929674,0.6542281
0.15018761,0.49896288
0.41769308,0.24624667
0.58879447,0.8694564
0.1529634,0.72006816
0.16967869,0.67868847
0.34447774,0.6161826
0.642,0.5967096
0.5216348,0.48709685
0.00069636106,0.49897859
0.4136623,0.8134235
0.3638452,0.6371434
0.53248596,0.5811533
0.5648697,0.5309369
0.10148752,0.70233566
0.3661663,0.81093854
0.30672407,0.7294685
0.29185826,0.59239143
0.53290665,0.58494294
0.43346953,0.46952844
0.6143526,0.4417137
0.69587106,0.37725043
0.47665426,0.30056834
0.7019694,0.22195992
0.7813473,0.8911022
0.7918684,0.90187645
0.31814256,0.8027536
0.39697817,0.9177848
0.25225157,0.8140886
0.519431,0.99732184
0.85904074,0.79997885
0.4571627,0.8933002
0.7516633,0.68796796
0.11930096,0.50697464
0.48735806,0.552037
0.3346412,0.43388397
0.6556213,0.48205462
0.6101319,0.3905422
0.8057653,0.37019527
0.7440115,0.23992255
0.5957733,0.18534616
0.4820323,0.141998
0.5675412,0.08499557
0.5293018,0.07549524
0.5378746,0.04226148
0.49470624,0.031026036
0.05514118,0.7607565
0.56171757,0.96782374
0.6440047,0.89998215
0.6611219,0.86176956
0.24213502,0.76618314
0.30173796,0.6881621
0.57475734,0.6573334
0.47485527,0.5633789
0.53634405,0.4955188
0.26249793,0.38804287
0.24916142,0.5935922
0.7236046,0.86240995
0.6647931,0.8413538
0.021873415,0.4671414
0.70361376,0.71823287
0.28716695,0.6096209
0.43894348,0.559912
0.43277317,0.8959956
0.87516904,0.71727556
0.0871048,0.529159
0.6388242,0.58794093
0.33688438,0.46449044
0.36416832,0.39153248
0.59474546,0.34893066
0.34708524,0.22549042
0.8305403,0.6252832
0.2588058,0.48586428
0.58265543,0.50507826
0.6366452,0.44396973
0.8820007,0.49910778
0.27111313,0.27659482
0.32017642,0.21448961
0.58114815,0.19225603
0.6651151,0.14068264
0.47637504,0.13842317
0.44035405,0.082617015
0.5271418,0.047682047
0.72703767,0.31813794
0.05984032,0.7561408
0.6488194,0.84131324
0.031143755,0.5053147
0.3950913,0.81619734
0.14726749,0.44472092
0.36191714,0.87195945
0.42534828,0.80821323
0.47744486,0.7132183
0.11703223,0.5307128
0.3800541,0.5290505
0.7608614,0.54288
0.26816392,0.3958487
0.25362873,0.3255384
0.45387924,0.29098487
0.52318984,0.7354237
0.8760561,0.6544382
0.17704323,0.43277815
0.22101456,0.34708306
0.767873,0.89537925
0.798463,0.89694846
0.41102105,0.96175975
0.89194477,0.7532732
0.5915614,0.7651678
0.49798208,0.97416204
0.0046378076,0.5067923
0.68988043,0.8539666
0.31797522,0.8364999
0.2583217,0.71632725
0.47347155,0.6277253
0.6506847,0.5584865
0.21750098,0.4194838
0.1430403,0.36765236
0.89137053,0.5128947
0.31511682,0.28458452
0.47493732,0.2641616
0.71124494,0.19168839
0.43649775,0.14625084
0.535519,0.11541316
0.46784574,0.48458505
0.41732293,0.40003464
0.48186392,0.33558893
0.63793343,0.29788512
0.48247507,0.23533857
0.5685754,0.17185363
0.54599684,0.15555012
0.53111434,0.10352436
0.58099544,0.058472127
0.46522117,0.96525216
0.87472916,0.8042991
0.093156844,0.76219296
0.65877545,0.8647124
0.5011914,0.8210588
0.6577596,0.72882015
0.6392574,0.6541405
0.27114525,0.5227217
0.07883492,0.3754832
0.7098763,0.4453268
0.05864072,0.79720175
0.05970502,0.7715583
0.15756747,0.73287046
0.52623045,0.7227339
0.9303124,0.68386894
0.15126237,0.4953669
0.57094014,0.52464026
0.46003604,0.39490545
0.119006306,0.35860303
0.8420985,0.4335461
0.8445804,0.38955274
0.4299831,0.88692373
0.6874468,0.7615348
0.057376385,0.5236329
0.38853496,0.61555374
0.51554906,0.8693955
0.5168963,0.81901395
0.73944426,0.70550406
0.26107338,0.61658305
0.56618005,0.55490565
0.7655107,0.56793505
0.7777814,0.4650587
0.100987315,0.37246192
0.3306285,0.29367083
0.83607227,0.40300912
0.563587,0.18011808
0.610645,0.8693309
0.3894332,0.8261521
0.2323215,0.6958357
0.4080392,0.65547305
0.45841622,0.5401813
0.4437953,0.8187869
0.29909357,0.6996226
0.39246136,0.824854
0.35827225,0.7101003
0.35182917,0.62671334
0.71444225,0.8503995
0.57203984,0.9002975
0.13046706,0.5528761
0.50960445,0.8287536
0.73931575,0.7751089
0.19984764,0.66905487
0.35273626,0.5908742
0.20707855,0.74561113
0.5525256,0.7447138
0.48500174,0.62969255
0.69427925,0.82590914
0.8038225,0.77055943
0.42866588,0.7486705
0.5131937,0.65233606
0.28102118,0.5390622
0.07067007,0.40033823
0.8492125,0.4979823
0.33473167,0.8851415
0.85920835,0.7884568
0.55342996,0.7319762
0.8061806,0.75494045
0.54188806,0.7900635
0.84962606,0.65100706
0.5470914,0.9693935
0.45415395,0.95818305
0.71653616,0.5376672
0.60201,0.44624752
0.78396773,0.429551
0.12975201,0.32420397
0.39212298,0.9030784
0.48260227,0.8369928
0.228046,0.6722995
0.6513833,0.59742886
0.42695054,0.45332325
0.40294886,0.3950898
0.6007953,0.3590907
0.7473664,0.8349186
0.81439877,0.70963264
0.09823108,0.56518364
0.6624205,0.66746557
0.23153594,0.5336062
0.68179214,0.5289697
0.6143662,0.45237318
0.6025365,0.35868663
0.70868,0.32094485
0.727918,0.24208555
0.13528457,0.30188623
0.63789403,0.13497469
0.08930758,0.44190913
0.9132534,0.63688326
0.8873806,0.72696936
0.41704947,0.83029133
0.8616189,0.6951477
0.76473063,0.65790164
0.24952975,0.4832774
0.7774677,0.5759907
0.4725973,0.38467675
0.54099053,0.33337122
0.054652303,0.33451396
0.65404636,0.2339493
0.5835562,0.18325272
0.3899638,0.46057513
0.65841234,0.3975032
0.24483427,0.7613457
0.3144233,0.62359154
0.5918211,0.92310464
0.070349336,0.56739384
0.73681223,0.7820317
0.53996634,0.6805125
0.4648099,0.555388
0.36711988,0.4705261
0.6672328,0.48558328
0.20897487,0.32321972
0.5556256,0.27092862
0.8418331,0.38745826
0.6102475,0.18751246
0.815899,0.85998183
0.7404245,0.85606885
0.28586042,0.89229244
0.39480096,0.79087555
0.61059016,0.74919665
0.23866904,0.55104136
0.85500395,0.8016324
0.4694771,0.8901572
0.07973108,0.5614784
0.8428254,0.6222748
0.4898844,0.5796006
0.5240265,0.5291853
0.7854148,0.48706383
0.58844584,0.37295473
0.26902848,0.28447795
0.48981375,0.17291588
0.30456722,0.90933084
0.52683705,0.79492337
0.780022,0.8895023
0.5439806,0.93441784
0.75829744,0.82531
0.7553776,0.7822816
0.8272226,0.65808266
0.063696146,0.42304435
0.9574312,0.67594004
0.6091461,0.508439
0.065053344,0.7627351
0.78866875,0.90495276
0.66609216,0.80945647
0.109677166,0.6614327
0.19624284,0.65280193
0.6455831,0.66699827
0.53089666,0.5927352
0.55834746,0.6727594
0.7942183,0.55261576
0.24262603,0.3586769
0.6416472,0.4475373
0.44422132,0.33568186
0.6460713,0.2922836
0.45070222,0.56176925
0.75354743,0.7195449
0.118481666,0.7356496
0.77225685,0.78106797
0.2809547,0.69150436
0.8110802,0.631251
0.6402353,0.57919174
0.16555959,0.43735504
0.3825822,0.40128243
0.56597877,0.70811117
0.84833384,0.6785702
0.48565882,0.54438066
0.5747864,0.52346015
0.41113287,0.4147169
0.05104083,0.33984107
0.8626783,0.44482222
0.32810003,0.19645572
0.33239493,0.7123297
0.32757312,0.6164412
0.6480828,0.5893468
0.49328429,0.46718764
0.37482628,0.38732922
0.34213668,0.31880826
0.64971566,0.2989533
0.51880056,0.14764842
0.06392971,0.76087373
0.36994827,0.9014974
0.41538194,0.8137442
0.15425593,0.5460709
0.5625753,0.7214668
0.26846176,0.6022456
0.8358532,0.8470114
0.8828789,0.8065166
0.6063771,0.9214601
0.6132706,0.82914484
0.23123482,0.72949207
0.5658668,0.7596964
0.4596238,0.61356384
0.6505674,0.55025184
0.1824061,0.41335902
0.5889686,0.44140232
0.31183496,0.3426717
0.5674528,0.26537514
0.3785106,0.2570575
0.39894325,0.20558879
0.6125577,0.13194498
0.98322654,0.68776107
0.21112293,0.7586101
0.59023887,0.711393
0.605028,0.6590455
0.54649734,0.55191016
0.66772234,0.8458119
0.31452113,0.82759506
0.053435385,0.5192911
0.86387384,0.70828784
0.029348135,0.47640845
0.43737906,0.6414776
0.31680274,0.5096829
0.327048,0.8217164
0.4152946,0.7353981
0.6139605,0.52560616
0.52526796,0.41826347
0.5524956,0.84922075
0.39457774,0.8279801
0.82261336,0.66231644
0.5656752,0.6830224
0.42183718,0.5652219
0.49146616,0.46338508
0.8175441,0.53265387
0.99888015,0.7003081
0.26973897,0.75242406
0.24925597,0.7089386
0.3611144,0.5931902
0.5077454,0.5764971
0.77061796,0.5219573
0.23333618,0.3404607
0.45205492,0.5525892
0.73465246,0.53525835
0.12548867,0.37793824
0.7746058,0.43844587
0.26084965,0.26122162
0.83855677,0.417264
0.44449434,0.2075851
0.52615523,0.14213064
0.5938602,0.05831775
0.52049464,0.043293864
0.51883805,0.03133759
0.5162351,0.014874518
0.038746566,0.6435406
0.7975501,0.7663734
0.07459158,0.54762983
0.7616285,0.645964
0.42189297,0.53997916
0.55946136,0.47435844
0.6721104,0.46101028
0.23269701,0.3572182
0.6602013,0.29297101
0.05922401,0.7867516
0.7510105,0.8745588
0.03149554,0.64497834
0.50436026,0.76602656
0.34541452,0.7444296
0.3268066,0.6164792
0.61913097,0.5698199
0.7121434,0.54261076
0.3615374,0.39877146
0.6501875,0.38680553
0.5290559,0.2860155
0.7053914,0.23765591
0.4984115,0.19337937
0.52169716,0.8262768
0.7581643,0.65581596
0.10932416,0.4903026
0.06607574,0.34136218
0.6897216,0.77942663
0.63207334,0.767648
0.10856581,0.51884615
0.4829259,0.5776273
0.75201786,0.5481003
0.20883137,0.3472249
0.6109974,0.38188854
0.6167704,0.3011085
0.5499167,0.24902695
0.6591798,0.17129332
0.8919565,0.51429784
0.38779873,0.32861775
0.09380832,0.7215599
0.48701644,0.8403828
0.88121456,0.6828006
0.3571341,0.60582554
0.28005278,0.5161091
0.45529532,0.4949611
0.71344686,0.45786893
0.07003659,0.3598196
0.56943876,0.28369707
0.89005804,0.45319092
0.35259327,0.18962583
0.6471,0.10552761
0.61766076,0.086591214
0.32051617,0.13231927
0.15855345,0.38919145
0.88006717,0.49632004
0.32905254,0.27207497
0.119354606,0.3089654
0.855813,0.39783663
0.3356502,0.18793163
0.5288316,0.010377407
0.5283062,0.8044033
0.5188466,0.7171835
0.37916538,0.6353062
0.7197473,0.5964893
0.53491163,0.4973956
0.7773162,0.46859095
0.34321582,0.33791465
0.4482298,0.27332368
0.26992053,0.26485592
0.5422784,0.9877273
0.5563348,0.9679188
0.6946169,0.87787294
0.1109882,0.743652
0.8970988,0.776544
0.5441468,0.9091852
0.2726624,0.8110219
0.45559978,0.7670845
0.19419587,0.5628571
0.78676873,0.6102573
0.42411757,0.5123311
0.1045129,0.35649887
0.44651705,0.41529012
0.6779181,0.27312866
0.072396755,0.5436876
0.74710226,0.64805764
0.10195416,0.48294458
0.13657448,0.698791
0.8146184,0.85349774
0.08720797,0.77530783
0.30705371,0.9133524
0.8639948,0.70527667
0.39979142,0.69605064
0.31806377,0.6009074
0.54058015,0.58105963
0.51912546,0.51676553
0.66863316,0.45792457
0.35238248,0.34332484
0.29198724,0.27709547
0.76944244,0.90601087
0.89087254,0.7981331
0.8371488,0.79830945
0.023400217,0.5124646
0.884781,0.6214132
0.060863793,0.423611
0.47021404,0.5656721
0.7521481,0.5490469
0.4037283,0.38604096
0.6126881,0.33035457
0.6690735,0.32712635
0.6938191,0.41797787
0.7102316,0.37310582
0.764317,0.8746923
0.08698413,0.7717185
0.561327,0.8630718
0.7937616,0.7927648
0.4183051,0.69905937
0.24390182,0.61549944
0.87230945,0.61330736
0.5256689,0.5287675
0.6992806,0.49361736
0.7096406,0.392117
0.16331762,0.33447206
0.61611015,0.212049
0.8772924,0.3896103
0.87352383,0.40084422
0.7441915,0.1646992
0.106081516,0.3136491
0.3475703,0.14237553
0.6122295,0.056952387
0.7355516,0.5037484
0.40185833,0.20998508
0.45246464,0.13821849
0.4793851,0.109051704
0.4593235,0.80466413
0.33248192,0.43832713
0.87954426,0.59075636
0.43685278,0.32768488
0.55989444,0.28187972
0.7559025,0.2413615
0.3638116,0.14012751
0.53657186,0.93010914
0.1371508,0.7406641
0.8019102,0.76919657
0.44234928,0.7358095
0.6389749,0.6612926
0.5681333,0.5657428
0.46584445,0.5004519
0.6768497,0.4556351
0.17849249,0.3432806
0.5734968,0.2868226
0.4440694,0.9498309
0.3407262,0.8832346
0.60308015,0.78241444
0.5203462,0.9373829
0.48174196,0.971838
0.71044844,0.8744898
0.3316273,0.89169455
0.116577655,0.6923926
0.055595845,0.5889255
0.19277427,0.6603447
0.8500222,0.68262637
0.41036922,0.5287936
0.6070378,0.5317326
0.7013269,0.45866787
0.4999554,0.3421417
0.28578013,0.26402602
0.6575398,0.226643
0.65218216,0.16707617
0.5669955,0.13508528
0.17652237,0.7304944
0.41691566,0.7295109
0.90241575,0.55773973
0.2740329,0.4908576
0.9776371,0.6928063
0.04134664,0.47510862
0.45833874,0.63118804
0.45521447,0.57625824
0.04552713,0.3539546
0.96120036,0.6741756
0.09342727,0.34929734
0.74978876,0.3118124
0.63336635,0.51734495
0.89867866,0.6242058
0.119573504,0.54059446
0.85714364,0.6116783
0.4717167,0.49591
0.23622975,0.32849836
0.54165345,0.28155115
0.5104331,0.94479847
0.69084203,0.8261827
0.16904274,0.7370864
0.74824023,0.70424336
0.35384333,0.6297064
0.39738214,0.551952
0.5555079,0.5081446
0.10947418,0.6604641
0.084235966,0.70031947
0.048721403,0.5607501
0.45765492,0.7326718
0.2758288,0.60103536
0.49048644,0.39015606
0.10024494,0.64814764
0.2703011,0.43325093
0.23825446,0.35988942
0.34316915,0.73392004
0.6094903,0.5146353
0.5564849,0.64696544
0.54806525,0.57530636
0.5576682,0.4873748
0.41728804,0.39803177
0.53981274,0.3508314
0.6409153,0.30582428
0.66681415,0.24517488
0.5794874,0.17534554
0.5536851,0.33595514
0.54558545,0.9594126
0.5120663,0.94511384
0.8616394,0.75857747
0.7689062,0.81075907
0.57835543,0.7275846
0.13451993,0.5268228
0.4998407,0.53995275
0.8209894,0.55515504
0.32549644,0.39590788
0.7444835,0.42049012
0.09872243,0.34450483
0.8712121,0.39126766
0.07850063,0.317205
0.76205975,0.81743026
0.68530947,0.766763
0.7320794,0.6860179
0.32028544,0.5985556
0.29673576,0.5025033
0.25799483,0.41030794
0.18309906,0.38160443
0.68758136,0.3649679
0.6133255,0.2916174
0.64510226,0.23431265
0.63804054,0.17717394
0.43010235,0.8925408
0.32731616,0.8178169
0.7338959,0.7025683
0.37006128,0.60646695
0.3343194,0.5113226
0.5934477,0.5345756
0.86521995,0.5029585
0.28919345,0.29720783
0.6261277,0.30917615
0.63028646,0.24129385
0.8837306,0.42360264
0.3062393,0.5438665
0.58182174,0.5191356
0.86552167,0.5127491
0.3357953,0.31667146
0.85172594,0.4338593
0.5055151,0.22505581
0.31116456,0.15685126
0.4589826,0.11522335
0.6081162,0.056676507
0.5120838,0.0462344
0.53957176,0.02725017
0.5294499,0.016234398
0.50824714,0.009477973
0.70203066,0.7515298
0.5627307,0.73376787
0.6687283,0.66346794
0.42645994,0.51719326
0.49822155,0.48521578
0.4791711,0.4149464
0.2327179,0.3409413
0.69169176,0.31189406
0.35120186,0.24538887
0.66448355,0.1868869
0.6374327,0.12875888
0.48130208,0.12883788
0.52865547,0.07153869
0.5449674,0.9871247
0.47625527,0.96990097
0.47725672,0.9270637
0.7643285,0.7324773
0.34814617,0.6989094
0.27448386,0.6023985
0.61036485,0.59001565
0.74060196,0.5675529
0.14685753,0.39028865
0.7546861,0.4223977
0.4644827,0.29004246
0.51520973,0.22860038
0.818506,0.33102384
0.05425456,0.32613266
0.8483845,0.7031526
0.8606708,0.7532024
0.4556568,0.7651634
0.5787962,0.66549754
0.38427395,0.5559075
0.43580884,0.4683377
0.52990085,0.40928927
0.5350474,0.37573215
0.71852475,0.311225
0.6398004,0.25243068
0.7221042,0.17124453
0.5977868,0.14428598
0.41507575,0.110124856
0.61211383,0.06533387
0.4791335,0.05174601
0.529357,0.031242639
0.4827065,0.02790907
0.3115371,0.10884777
0.5598188,0.37886748
0.673194,0.33095515
0.34486693,0.21219233
0.6532938,0.17677295
0.54173076,0.15409791
0.068645924,0.30521935
0.89984286,0.43746287
0.058574855,0.30967253
0.55005026,0.025498152
0.47281715,0.03155911
0.39401704,0.6036271
0.13812822,0.4429607
0.8150104,0.54491055
0.6236241,0.43031836
0.28803048,0.2481916
0.30334532,0.91893625
0.29403555,0.8318956
0.7007024,0.721287
0.70397764,0.63211894
0.34467268,0.5659692
0.22056347,0.42863876
0.27293706,0.35826516
0.5940573,0.38798565
0.67046654,0.2954812
0.341457,0.21916479
0.3244152,0.19621858
0.8650011,0.38006794
0.40793997,0.11461258
0.44712514,0.10207367
0.35347635,0.6273452
0.6304656,0.71640706
0.40844417,0.6130692
0.45250675,0.5640898
0.25092942,0.44570985
0.3718486,0.910563
0.36028057,0.55568457
0.7375906,0.8898666
0.74856555,0.8753464
0.4902898,0.9155028
0.5728322,0.8379271
0.19692564,0.79901314
0.5446269,0.7307863
0.26083606,0.6169787
0.43784598,0.59862673
0.18147895,0.44896626
0.44277003,0.4257492
0.42136434,0.33657524
0.093419075,0.33128864
0.36787298,0.6010711
0.931591,0.6678508
0.3768134,0.4730671
0.09830138,0.34607446
0.751792,0.3654818
0.3706904,0.23643473
0.8961822,0.7315876
0.5700478,0.888425
0.589639,0.75968724
0.27856368,0.6907558
0.33208826,0.65123564
0.6770903,0.6040867
0.2177985,0.4188827
0.46271574,0.39158887
0.41734838,0.34045088
0.5210905,0.29667175
0.6879871,0.23290735
0.5106836,0.18108091
0.6573533,0.10991526
